series_id,unit_id,variant,weapon_name,game_namespace,archetype,vtable_addr,class_id,object_size,override_count,overridden_slots,slot_0_destructor,slot_2_oninit,slot_12_onupdate,slot_28_classid_fn,slot_54_canhit,slot_55_cancel,slot_78_factory,slot_79_configdmg,slot_81_createcam,slot_84_config,base_classes
705VGUNDM,003RIGCNT,001,ShotClaw,EXVS2,FunnelMawarikomi,0x1414DFE70,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140F95FE0,0x140F95F80,0x140DDCDC0,.?AVCUnitTaskAutomata_705VGUNDM_003RIGCNT_001_ShotClaw@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
717GYAKCH,002JGDGQS,001,FunnelFly,EXVS2,FunnelMawarikomi,0x1414DFB48,977,0x210,11,0;2;28;43;69;78;79;81;84;87;88,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140F95E10,0x140F95B90,0x140DDCDC0,.?AVCUnitTaskAutomata_717GYAKCH_002JGDGQS_001_FunnelFly@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
720GNSEED,010MBUSZR,001,GunBarrel,EXVS2,FunnelMawarikomi,0x1414E0198,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140F96080,0x140F96020,0x140DDCDC0,.?AVCUnitTaskAutomata_720GNSEED_010MBUSZR_001_GunBarrel@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
721DESTNY,002CHAOGN,001,FunnelFly,EXVS2,FunnelMawarikomi,0x1414D3708,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A100,0x140E06020,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140F8FE70,0x140F8FE10,0x140DDCDC0,.?AVCUnitTaskAutomata_721DESTNY_002CHAOGN_001_FunnelFly@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
721DESTNY,007WNDMNM,001,NuclearMissile,EXVS2,Throw,0x1414E04C0,465,0x1C0,10,0;22;76;78;79;81;84;87;88;89,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F963B0,0x140DDC8E0,0x140F96310,.?AVCUnitTaskAutomata_721DESTNY_007WNDMNM_001_NuclearMissile@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
726GNBELT,001PSDOGA,001,FunnelFly,EXVS2,FunnelMawarikomi,0x1414E07E8,977,0x210,11,0;2;28;43;69;78;79;81;84;87;88,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140F96660,0x140F963E0,0x140DDCDC0,.?AVCUnitTaskAutomata_726GNBELT_001PSDOGA_001_FunnelFly@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
742GRECON,005GRIMOR,001,WireHook,EXVS2,Throw,0x1414E0B10,465,0x1C0,10,0;22;76;78;79;81;84;87;88;89,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140E3A030,0x140F96840,0x140DDCAC0,.?AVCUnitTaskAutomata_742GRECON_005GRIMOR_001_WireHook@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
743ORPHAN,008SCGZGE,001,Anchor,EXVS2,AnchorReturn,0x1414E0E38,465,0x1F0,13,0;2;11;12;18;23;73;76;78;79;81;84;89,0x14092A700,0x140DE0460,0x140DE01B0,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094DCE0,0x140F96A10,0x140F96930,0x140F40ED0,.?AVCUnitTaskAutomata_743ORPHAN_008SCGZGE_001_Anchor@EXVS2@@|.?AVCUnitTaskAutomataAnchorReturn@GAM@VDK@@|.?AVCUnitTaskAutomataAnchor@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
743ORPHAN,009SCGZMC,001,Anchor,EXVS2,AnchorReturn,0x1414E1160,465,0x1F0,13,0;2;11;12;18;23;73;76;78;79;81;84;89,0x14092A700,0x140DE0460,0x140DE01B0,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094DCE0,0x140F96B40,0x140F96A60,0x140F40ED0,.?AVCUnitTaskAutomata_743ORPHAN_009SCGZMC_001_Anchor@EXVS2@@|.?AVCUnitTaskAutomataAnchorReturn@GAM@VDK@@|.?AVCUnitTaskAutomataAnchor@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
745MISING,002ZK2PSY,001,HandFly,EXVS2,FunnelFlySword,0x1414E1488,977,0x220,15,0;2;21;28;43;52;69;73;76;78;79;81;84;87;91,0x14092A100,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E100,0x140F96C40,0x140F96B90,0x140F96C20,.?AVCUnitTaskAutomata_745MISING_002ZK2PSY_001_HandFly@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
745MISING,002ZK2PSY,001,HandPunch,EXVS2,AnchorThrow,0x1414D5060,465,0x1F0,13,0;2;11;12;18;23;73;76;78;79;81;84;87,0x14092A700,0x140DE0460,0x140DE0B10,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094DCE0,0x140F90AC0,0x140F90A40,0x140F40ED0,.?AVCUnitTaskAutomata_745MISING_002ZK2PSY_001_HandPunch@EXVS2@@|.?AVCUnitTaskAutomataAnchorThrow@GAM@VDK@@|.?AVCUnitTaskAutomataAnchorReturn@GAM@VDK@@|.?AVCUnitTaskAutomataAnchor@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,EXVS2,ThrowStopRotateOnStick,0x1414E17B0,465,0x1E0,12,0;22;59;76;78;79;81;84;87;88;89;91,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E970,0x140F3AAE0,0x140F96E60,0x140DDCAC0,.?AVCUnitTaskAutomata_749ORPHN2_003LNDMNR_001_ThrowHummerRolling@EXVS2@@|.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_ThrowSaberRolling@EXVS2@@|.?AVCUnitTaskAutomataThrowStopRotateOnStick@GAM@VDK@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
756GNDMNT,003JSTSTC,001,Net,EXVS2,Throw,0x1414E1AD8,465,0x1C0,10,0;22;76;78;79;81;84;87;88;91,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F96FF0,0x140F96F60,0x140DDCAC0,.?AVCUnitTaskAutomata_756GNDMNT_003JSTSTC_001_Net@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
999TESTXX,004SINANJ,001,FunnelFly,EXVS2,FunnelMawarikomi,0x1414E2128,977,0x210,11,0;2;28;43;69;78;79;81;84;87;88,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140E375A0,0x140E37400,0x140DDCDC0,.?AVCUnitTaskAutomata_999TESTXX_004SINANJ_001_FunnelFly@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
999TESTXX,004SINANJ,001,Throw_Saber,EXVS2,Throw,0x1414E1E00,465,0x1C0,11,0;22;76;78;79;81;84;87;88;89;91,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140E373C0,0x140E36EF0,0x140F3A140,.?AVCUnitTaskAutomata_999TESTXX_004SINANJ_001_Throw_Saber@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
999TESTXX,006COST01,001,FunnelFly,EXVS2,FunnelMawarikomi,0x1414E2778,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140E37720,0x140E376C0,0x140DDCDC0,.?AVCUnitTaskAutomata_999TESTXX_006COST01_001_FunnelFly@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
999TESTXX,006COST01,001,FunnelMissile,EXVS2,FunnelFlySword,0x1414E2450,977,0x220,13,0;2;28;43;52;69;76;78;79;81;84;87;91,0x14092A700,0x140E37660,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E100,0x140E37680,0x140E37600,0x140E2BFD0,.?AVCUnitTaskAutomata_999TESTXX_006COST01_001_FunnelMissile@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
999TESTXX,007COST02,001,FunnelFlyNormal,EXVS2,FunnelFlyScatter,0x1414E2AA0,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140E37770,0x140E377A0,0x140DDCDC0,.?AVCUnitTaskAutomata_999TESTXX_007COST02_001_FunnelFlyNormal@EXVS2@@|.?AVCUnitTaskAutomata_999TESTXX_007COST02_001_FunnelFlyBase@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlyScatter@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@
999TESTXX,008COST03,001,ShotClawFlyRush,EXVS2,FunnelFlySword,0x1414E3748,977,0x230,13,0;2;28;43;52;69;76;78;79;81;84;87;91,0x14092A100,0x140E06020,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094EE40,0x140E37DD0,0x140E37D30,0x140E37D90,.?AVCUnitTaskAutomata_999TESTXX_008COST03_001_ShotClawFlyRush@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
999TESTXX,008COST03,001,ShotClawRush,EXVS2,FunnelFlySwordPenetrate,0x1414E3420,977,0x220,16,0;2;28;43;52;69;71;72;76;78;79;81;84;87;91;96,0x14092A700,0x140E37A90,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E100,0x140E37BD0,0x140E37A10,0x140E37B00,.?AVCUnitTaskAutomata_999TESTXX_008COST03_001_ShotClawRush@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlySwordPenetrate@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@
999TESTXX,008COST03,001,ShotClawShot,EXVS2,FunnelMawarikomi,0x1414E30F0,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A700,0x140F49520,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140E378F0,0x140E37890,0x140DDCDC0,.?AVCUnitTaskAutomata_999TESTXX_008COST03_001_ShotClawShot@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
999TESTXX,009COST04,001,FunnelFly,EXVS2,FunnelMawarikomi,0x1414E3A78,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140E37F70,0x140E37F10,0x140DDCDC0,.?AVCUnitTaskAutomata_999TESTXX_009COST04_001_FunnelFly@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
999TESTXX,010COST05,001,FangEnemy,EXVS2,FunnelMawarikomi,0x1414E3DA0,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A700,0x140E06020,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140E38020,0x140E37FC0,0x140F95870,.?AVCUnitTaskAutomata_999TESTXX_010COST05_001_FangEnemy@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
999TESTXX,025PLAN04,001,ThrowShield,EXVS2,Throw,0x1414E40C8,465,0x1C0,11,0;22;76;78;79;81;84;86;87;88;91,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140E382A0,0x140E38250,0x140DDCAC0,.?AVCUnitTaskAutomata_999TESTXX_025PLAN04_001_ThrowShield@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
999TESTXX,026PROG02,001,AssistWingGundamBird,EXVS2,SummonRushShot,0x1414E4718,465,0x2F0,20,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;87;88;89;90,0x14092A310,0x140F76670,0x140DE1770,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140E383F0,0x140E38330,0x140F4E9D0,.?AVCUnitTaskAutomata_999TESTXX_026PROG02_001_AssistWingGundamBird@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
999TESTXX,026PROG02,001,AssistWingGundamMS,EXVS2,SummonRushAttackNormal,0x1415FBA78,465,0x330,18,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;89;90,0x140E38460,0x140F76670,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E5F0,0x140E385E0,0x140DE1B80,0x140DE1960,.?AVCUnitTaskAutomata_999TESTXX_026PROG02_001_AssistWingGundamMS@EXVS2@@|.?AVCUnitTaskAutomataSummonRushAttackNormal@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRushAttack@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
999TESTXX,026PROG02,001,FunnelFlyNormal,EXVS2,FunnelFlyScatter,0x1414E43F0,977,0x210,10,0;2;28;43;69;78;79;81;84;87,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140E37770,0x140E382D0,0x140DDCDC0,.?AVCUnitTaskAutomata_999TESTXX_026PROG02_001_FunnelFlyNormal@EXVS2@@|.?AVCUnitTaskAutomata_999TESTXX_026PROG02_001_FunnelFlyBase@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlyScatter@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@
999TESTXX,029PLAN07,001,AssistCalamity,EXVS2,SummonRushShot,0x1414E4A48,465,0x2F0,19,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;87;88;90,0x14092A310,0x140DE1070,0x140F700F0,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140E386F0,0x140E38690,0x140DE1820,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistCalamity@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
999TESTXX,029PLAN07,001,AssistCalamityLaser,EXVS2,SummonRushShot,0x1414E4D78,465,0x2F0,19,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;87;88;90,0x14092A310,0x140DE1070,0x140DE1770,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140E38800,0x140E38730,0x140DE1820,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistCalamityLaser@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
999TESTXX,029PLAN07,001,AssistRaider,EXVS2,Summon,0x1414E50A8,465,0x290,19,0;2;18;21;30;42;46;72;73;78;79;80;81;84;86;87;88;89;90,0x14092A700,0x140DE1070,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E520,0x140E38CA0,0x140E388A0,0x140E38A60,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistRaider@EXVS2@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
999TESTXX,029PLAN07,001,AssistRaiderCalamity,EXVS2,SummonRush,0x1414E53D8,465,0x2C0,18,0;2;18;21;30;42;46;72;73;74;78;79;80;81;84;87;88;90,0x14092A700,0x140DE1070,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E5B0,0x140E38D30,0x140E38CD0,0x140F70820,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistRaiderCalamity@EXVS2@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
