series_id,unit_id,variant,cam_name,game_namespace,vtable_addr,slot1_execute
056GNDMNT,003PHENEX,001,FunnelSelfDefense,EXVS2,0x1415EF7B8,0x14068E280
056GNDMNT,003PHENEX,001,PsychoField,EXVS2,0x1415EECE8,0x14068E280
057BUILDD,001OODVAC,001,AssistGmbeamBeam,EXVS2,0x1415EFCB8,0x14068E280
057BUILDD,001OODVAC,001,AssistGmbeamMissileShot,EXVS2,0x1415EFDC0,0x14068E280
057BUILDD,001OODVAC,001,AssistGmbeamThrust,EXVS2,0x1415EFBB0,0x14068E280
057BUILDD,001OODVAC,001,wiregun,EXVS2,0x1415EFE98,0x14068E280
057BUILDD,002ZEROMR,001,AssistCapsuleNinjaArtsLancer,EXVS2,0x1415F05B8,0x14068E280
057BUILDD,002ZEROMR,001,AssistHattoriRush,EXVS2,0x1415F0288,0x14068E280
057BUILDD,002ZEROMR,001,AyameSlashBunshinHissatu,EXVS2,0x1415F07A8,0x14068E280
057BUILDD,002ZEROMR,001,AyameSlashEffectStick,EXVS2,0x1415F0708,0x14068E280
057BUILDD,002ZEROMR,001,AyameSlashZeroTypeBunshinHissatu,EXVS2,0x1415F0848,0x14068E280
057BUILDD,002ZEROMR,001,AyameSlashZeroTypeBunshinHissatuEntry,EXVS2,0x1415F08E8,0x14068E280
057BUILDD,002ZEROMR,001,BoomerangFrameFumaShuriken,EXVS2,0x1415F0668,0x14068E280
057BUILDD,002ZEROMR,001,BoomerangShieldShuriken,EXVS2,0x1415EFF48,0x14068E280
057BUILDD,002ZEROMR,001,BunshinMuffler,EXVS2,0x1415F0A58,0x14068E280
057BUILDD,002ZEROMR,001,FreeFallFireworksBall,EXVS2,0x1415F0408,0x14068E280
057BUILDD,002ZEROMR,001,MufflerSticker,EXVS2,0x1415F0988,0x14068E280
057BUILDD,002ZEROMR,001,SpThrowShieldShuriken,EXVS2,0x1415F0108,0x14068E280
057BUILDD,002ZEROMR,001,ThrowCapsuleNinjaArtsLancer,EXVS2,0x1415F04C0,0x14068E280
057BUILDD,002ZEROMR,001,ThrowHattori,EXVS2,0x1415F0368,0x14068E280
057BUILDD,002ZEROMR,001,ThrowShieldShuriken,EXVS2,0x1415F0028,0x14068E280
057BUILDD,002ZEROMR,002,AssistCapsuleNinjaArtsLancer,EXVS2,0x1415F1548,0x14068E280
057BUILDD,002ZEROMR,002,AssistHattoriRush,EXVS2,0x1415F0E30,0x14068E280
057BUILDD,002ZEROMR,002,AyameSlashBunshinHissatu,EXVS2,0x1415F11A0,0x14068E280
057BUILDD,002ZEROMR,002,AyameSlashEffectStick,EXVS2,0x1415F1100,0x14068E280
057BUILDD,002ZEROMR,002,AyameSlashZeroTypeBunshinHissatu,EXVS2,0x1415F1240,0x14068E280
057BUILDD,002ZEROMR,002,AyameSlashZeroTypeBunshinHissatuEntry,EXVS2,0x1415F12E0,0x14068E280
057BUILDD,002ZEROMR,002,BoomerangFrameFumaShuriken,EXVS2,0x1415F1060,0x14068E280
057BUILDD,002ZEROMR,002,BoomerangShieldShuriken,EXVS2,0x1415F0B08,0x14068E280
057BUILDD,002ZEROMR,002,BunshinMuffler,EXVS2,0x1415F1450,0x14068E280
057BUILDD,002ZEROMR,002,FreeFallFireworksBall,EXVS2,0x1415F0FB0,0x14068E280
057BUILDD,002ZEROMR,002,MufflerSticker,EXVS2,0x1415F1380,0x14068E280
057BUILDD,002ZEROMR,002,SpThrowShieldShuriken,EXVS2,0x1415F0CC8,0x14068E280
057BUILDD,002ZEROMR,002,ThrowHattori,EXVS2,0x1415F0F10,0x14068E280
057BUILDD,002ZEROMR,002,ThrowShieldShuriken,EXVS2,0x1415F0BE8,0x14068E280
057BUILDD,003OOSKY,001,LancerMissile,EXVS2,0x1415F16C0,0x14068E280
057BUILDD,003OOSKY,001,ThrowClusterMissile,EXVS2,0x1415F17A0,0x14068E280
057BUILDD,003OOSKY,001,ThrowKapool,EXVS2,0x1415F1608,0x14068E280
058VLPRGS,001OVERON,001,Anchor,EXVS2,0x1415F1DB0,0x14068E280
058VLPRGS,001OVERON,001,AssistMessalaGlashtinRush,EXVS2,0x1415F19D8,0x14068E280
058VLPRGS,001OVERON,001,AssistMessalaGlashtinShot,EXVS2,0x1415F1AE0,0x14068E280
058VLPRGS,001OVERON,001,Grips_Curse,EXVS2,0x1415F18E0,0x14068E280
058VLPRGS,001OVERON,001,Grips_Curse_Entry,EXVS2,0x1415F1840,0x14068E280
058VLPRGS,001OVERON,001,PsychoFlareLandingPredictionMarker,EXVS2,0x1415F1CD8,0x14068E280
058VLPRGS,001OVERON,001,PsychoFlareOrpheus,EXVS2,0x14161F900,0x14068E280
058VLPRGS,001OVERON,001,ReleaseMessalaGlashtin,EXVS2,0x1415F1BC8,0x14068E280
058VLPRGS,001OVERON,001,RifleThrowShot,EXVS2,0x1415F1EB0,0x14068E280
059NEXTGN,001NEXTGE,001,BomberKnuckleDummyBullet,EXVS2,0x1415F2638,0x14068E280
059NEXTGN,001NEXTGE,001,BomberKnuckleEntry,EXVS2,0x1415F1FB0,0x14068E280
059NEXTGN,001NEXTGE,001,BomberKnuckleFrontExp,EXVS2,0x1415F2558,0x14068E280
059NEXTGN,001NEXTGE,001,BomberKnucklePillarSE,EXVS2,0x1415F26D8,0x14068E280
059NEXTGN,001NEXTGE,001,FunnelDiffusionFly,EXVS2,0x1415F2270,0x14068E280
059NEXTGN,001NEXTGE,001,FunnelFly,EXVS2,0x1415F2108,0x14068E280
059NEXTGN,001NEXTGE,001,FunnelFlySword,EXVS2,0x1415F28D8,0x14068E280
059NEXTGN,001NEXTGE,001,HitStickExplosion,EXVS2,0x1415F24B8,0x14068E280
059NEXTGN,001NEXTGE,001,LightningBlade,EXVS2,0x1415F2418,0x14068E280
059NEXTGN,001NEXTGE,001,LightningBladePorori,EXVS2,0x1415F2778,0x14068E280
059NEXTGN,001NEXTGE,002,BomberKnuckleDummyBullet,EXVS2,0x1415F3050,0x14068E280
059NEXTGN,001NEXTGE,002,BomberKnuckleEntry,EXVS2,0x1415F29D8,0x14068E280
059NEXTGN,001NEXTGE,002,BomberKnuckleFrontExp,EXVS2,0x1415F2F70,0x14068E280
059NEXTGN,001NEXTGE,002,BomberKnucklePillarSE,EXVS2,0x1415F30F0,0x14068E280
059NEXTGN,001NEXTGE,002,FunnelDiffusionFly,EXVS2,0x1415F2C88,0x14068E280
059NEXTGN,001NEXTGE,002,FunnelFly,EXVS2,0x1415F2B30,0x14068E280
059NEXTGN,001NEXTGE,002,FunnelFlySword,EXVS2,0x1415F32F0,0x14068E280
059NEXTGN,001NEXTGE,002,HitStickExplosion,EXVS2,0x1415F2ED0,0x14068E280
059NEXTGN,001NEXTGE,002,LightningBlade,EXVS2,0x1415F2E30,0x14068E280
059NEXTGN,001NEXTGE,002,LightningBladePorori,EXVS2,0x1415F3190,0x14068E280
059NEXTGN,002NEXTGX,001,AssistBeamShot,EXVS2,0x1415F3700,0x14068E280
059NEXTGN,002NEXTGX,001,AssistGatlingMissileShot,EXVS2,0x1415F3400,0x14068E280
059NEXTGN,002NEXTGX,001,AssistGmRushShot,EXVS2,0x1415F3510,0x14068E280
059NEXTGN,002NEXTGX,001,AssistRushGrap,EXVS2,0x1415F3B58,0x14068E280
059NEXTGN,002NEXTGX,001,SlideHomingBeam,EXVS2,0x1415F35F0,0x14068E280
059NEXTGN,002NEXTGX,001,ThrowRaikiri,EXVS2,0x1415F3900,0x14068E280
059NEXTGN,002NEXTGX,001,XdollDocking,EXVS2,0x1415F37D0,0x14068E280
059NEXTGN,002NEXTGX,001,XdollWinlose,EXVS2,0x1415F39A8,0x14068E280
059NEXTGN,002NEXTGX,001,XdollWinlosePv,EXVS2,0x1415F3A50,0x14068E280
059NEXTGN,002NEXTGX,002,AssistBeamShot,EXVS2,0x1415F3F68,0x14068E280
059NEXTGN,002NEXTGX,002,AssistGatlingMissileShot,EXVS2,0x1415F3C68,0x14068E280
059NEXTGN,002NEXTGX,002,AssistGmRushShot,EXVS2,0x1415F3D78,0x14068E280
059NEXTGN,002NEXTGX,002,AssistRushGrap,EXVS2,0x1415F43C0,0x14068E280
059NEXTGN,002NEXTGX,002,SlideHomingBeam,EXVS2,0x1415F3E58,0x14068E280
059NEXTGN,002NEXTGX,002,ThrowRaikiri,EXVS2,0x1415F4168,0x14068E280
059NEXTGN,002NEXTGX,002,XdollDocking,EXVS2,0x1415F4038,0x14068E280
059NEXTGN,002NEXTGX,002,XdollWinlose,EXVS2,0x1415F4210,0x14068E280
059NEXTGN,002NEXTGX,002,XdollWinlosePv,EXVS2,0x1415F42B8,0x14068E280
059NEXTGN,003NEXTGV,001,TailBeam,EXVS2,0x1415F44A0,0x14068E280
059NEXTGN,003NEXTGV,002,TailBeam,EXVS2,0x1415F4580,0x14068E280
059NEXTGN,004NEXTGS,001,AssistBunshinRush,EXVS2,0x1415F4B18,0x14068E280
059NEXTGN,004NEXTGS,001,AssistBunshinThrowKunai,EXVS2,0x1415F4BC0,0x14068E280
059NEXTGN,004NEXTGS,001,BeamKunai,EXVS2,0x1415F4900,0x14068E280
059NEXTGN,004NEXTGS,001,BeamShotelBunriThrow,EXVS2,0x1415F4740,0x14068E280
059NEXTGN,004NEXTGS,001,BeamShotelThrow,EXVS2,0x1415F4660,0x14068E280
059NEXTGN,004NEXTGS,001,SummonRock,EXVS2,0x1415F49E0,0x14068E280
059NEXTGN,004NEXTGS,001,SummonRockEffect,EXVS2,0x1415F4C60,0x14068E280
059NEXTGN,004NEXTGS,001,SummonRockEntry,EXVS2,0x1415F4D58,0x14068E280
059NEXTGN,004NEXTGS,001,ToumeiKunaiShot,EXVS2,0x1415F4E60,0x14068E280
059NEXTGN,004NEXTGS,001,_BeamCaltrop,EXVS2,0x1415F4828,0x14068E280
059NEXTGN,004NEXTGS,002,AssistBunshinRush,EXVS2,0x1415F53F0,0x14068E280
059NEXTGN,004NEXTGS,002,AssistBunshinThrowKunai,EXVS2,0x1415F5498,0x14068E280
059NEXTGN,004NEXTGS,002,BeamCaltrop,EXVS2,0x1415F5110,0x14068E280
059NEXTGN,004NEXTGS,002,BeamKunai,EXVS2,0x1415F51D8,0x14068E280
059NEXTGN,004NEXTGS,002,BeamShotelBunriThrow,EXVS2,0x1415F5028,0x14068E280
059NEXTGN,004NEXTGS,002,BeamShotelThrow,EXVS2,0x1415F4F48,0x14068E280
059NEXTGN,004NEXTGS,002,SummonRock,EXVS2,0x1415F52B8,0x14068E280
059NEXTGN,004NEXTGS,002,SummonRockEffect,EXVS2,0x1415F5538,0x14068E280
059NEXTGN,004NEXTGS,002,SummonRockEntry,EXVS2,0x1415F5630,0x14068E280
059NEXTGN,004NEXTGS,002,ToumeiKunaiShot,EXVS2,0x1415F5738,0x14068E280
062BLDDRR,001EARTHR,001,AssistMarsArmorRush,EXVS2,0x1415F5838,0x14068E280
062BLDDRR,001EARTHR,001,AssistVenusArmorShot,EXVS2,0x1415F5950,0x14068E280
062BLDDRR,001EARTHR,001,FreeFallParts,EXVS2,0x1415F6428,0x14068E280
062BLDDRR,001EARTHR,001,FunnelAdzamLeader,EXVS2,0x1415F65C0,0x14068E280
062BLDDRR,001EARTHR,001,JupitiveManiferBitShot,EXVS2,0x1415F5BA0,0x14068E280
062BLDDRR,001EARTHR,001,JupitiveMultiContainerBitCommon,EXVS2,0x1415F5C20,0x140EE0D30
062BLDDRR,001EARTHR,001,JupitiveMultiContainerBitFriend,EXVS2,0x1415F5EC0,0x14068E280
062BLDDRR,001EARTHR,001,JupitiveMultiContainerBitSelf,EXVS2,0x1415F5D50,0x14068E280
062BLDDRR,001EARTHR,001,MarsfourVSlashEffectStick,EXVS2,0x1415F5F60,0x14068E280
062BLDDRR,001EARTHR,001,SpAssistVenusArmorRush,EXVS2,0x1415F6388,0x14068E280
062BLDDRR,001EARTHR,001,SpEarthreePartsShot,EXVS2,0x1415F60F8,0x14068E280
062BLDDRR,001EARTHR,001,SpPartsMissile,EXVS2,0x1415F6A68,0x14068E280
062BLDDRR,001EARTHR,001,SpShieldShot,EXVS2,0x1415F68A8,0x14068E280
062BLDDRR,001EARTHR,001,SpShieldsMissile,EXVS2,0x1415F6988,0x14068E280
062BLDDRR,001EARTHR,001,SpVeetwoBackpackShot,EXVS2,0x1415F6290,0x14068E280
062BLDDRR,001EARTHR,001,ThrowAdzamLeader,EXVS2,0x1415F5A30,0x14068E280
062BLDDRR,001EARTHR,001,ThrowDoubleBeam,EXVS2,0x1415F66A0,0x14068E280
066SUISEI,001AERIAL,001,GunBitAttachRifle,EXVS2,0x1415F6FB8,0x14068E280
066SUISEI,001AERIAL,001,GunBitFlyShot,EXVS2,0x1415F6BE0,0x14068E280
066SUISEI,001AERIAL,001,GunBitGuard,EXVS2,0x1415F6ED8,0x14068E280
066SUISEI,001AERIAL,001,GunBitReturn,EXVS2,0x1415F7530,0x14068E280
066SUISEI,001AERIAL,001,GunBitSpFlyShot,EXVS2,0x1415F6D28,0x14068E280
066SUISEI,001AERIAL,001,GunBitStayShot,EXVS2,0x1415F7150,0x14068E280
066SUISEI,001AERIAL,001,GunBitSwarm,EXVS2,0x1415F7468,0x14068E280
066SUISEI,001AERIAL,001,GunBitTukimatoi,EXVS2,0x1415F72F0,0x14068E280
066SUISEI,002PHARCT,001,BeamSaberThrow,EXVS2,0x1415F7A58,0x14068E280
066SUISEI,002PHARCT,001,GunBitAttachRollingRush,EXVS2,0x1415F7978,0x14068E280
066SUISEI,002PHARCT,001,GunBitBeamJammer,EXVS2,0x1415F7680,0x14068E280
066SUISEI,002PHARCT,001,GunBitBeamJammerAiming,EXVS2,0x1415F77D0,0x14068E280
066SUISEI,002PHARCT,001,GunBitRollingRush,EXVS2,0x1415F7880,0x14068E280
066SUISEI,002PHARCT,001,GunBitSpFlyShot,EXVS2,0x1415F7C00,0x14068E280
066SUISEI,003DABALD,001,FunnelFlyRush,EXVS2,0x1415F7FD0,0x14068E280
066SUISEI,003DABALD,001,FunnelRush,EXVS2,0x1415F8120,0x14068E280
066SUISEI,003DABALD,001,FunnelShield,EXVS2,0x1415F8748,0x14068E280
066SUISEI,003DABALD,001,FunnelStay,EXVS2,0x1415F7E80,0x14068E280
066SUISEI,003DABALD,001,SpFunnelRush,EXVS2,0x1415F8418,0x14068E280
066SUISEI,003DABALD,001,SpFunnelRushAttack,EXVS2,0x1415F8598,0x14068E280
066SUISEI,003DABALD,001,SpFunnelStay,EXVS2,0x1415F82C0,0x14068E280
066SUISEI,003DABALD,001,ThrowPelletMine,EXVS2,0x1415F7CE0,0x14068E280
066SUISEI,004AERREB,001,GunBitFlyShot,EXVS2,0x1415F88D0,0x14068E280
066SUISEI,004AERREB,001,GunBitGuard,EXVS2,0x1415F8BC8,0x14068E280
066SUISEI,004AERREB,001,GunBitReturn,EXVS2,0x1415F9140,0x14068E280
066SUISEI,004AERREB,001,GunBitSpFlyShot,EXVS2,0x1415F8A18,0x14068E280
066SUISEI,004AERREB,001,GunBitStayShot,EXVS2,0x1415F8D60,0x14068E280
066SUISEI,004AERREB,001,GunBitSwarm,EXVS2,0x1415F9078,0x14068E280
066SUISEI,004AERREB,001,GunBitTukimatoi,EXVS2,0x1415F8F00,0x14068E280
066SUISEI,005AERERY,001,AssistGundNodeGrap,EXVS2,0x1415F9C68,0x14068E280
066SUISEI,005AERERY,001,AssistGundNodeGuard,EXVS2,0x1415F9D70,0x14068E280
066SUISEI,005AERERY,001,AssistGundNodeLaserGuard,EXVS2,0x1415F99B8,0x14068E280
066SUISEI,005AERERY,001,AssistGundNodeSaberRush,EXVS2,0x1415F9B28,0x14068E280
066SUISEI,005AERERY,001,DataStorm,EXVS2,0x1415F9880,0x14068E280
066SUISEI,005AERERY,001,DataStormEntry,EXVS2,0x1415F97E0,0x14068E280
066SUISEI,005AERERY,001,GunBitFlyShot,EXVS2,0x1415F9500,0x14068E280
066SUISEI,005AERERY,001,GunBitGuard,EXVS2,0x1415F95A0,0x14068E280
066SUISEI,005AERERY,001,GunBitMainShot,EXVS2,0x1415F9388,0x14068E280
066SUISEI,005AERERY,001,GunBitStayShot,EXVS2,0x1415F9738,0x14068E280
066SUISEI,005AERERY,001,GunBitWinLose,EXVS2,0x1415F9FC0,0x14068E280
066SUISEI,005AERERY,001,InterPlanetaryLaser,EXVS2,0x14162F990,0x14068E280
066SUISEI,005AERERY,001,LaserGuardSelf,EXVS2,0x1415F9E18,0x14068E280
066SUISEI,005AERERY,001,ResidingObjectGunBit,EXVS2,0x1415F91E8,0x14068E280
068FREEDM,001RISFRE,001,AssistHissatsuJustic,EXVS2,0x1415FA128,0x14068E280
068FREEDM,001RISFRE,001,ShieldBoomerang,EXVS2,0x1415FA080,0x14068E280
068FREEDM,001RISFRE,001,ShieldBoomerangHasei,EXVS2,0x1415FA1F0,0x14068E280
068FREEDM,001RISFRE,001,SpBeamBoomerang,EXVS2,0x1415FA2A8,0x14068E280
068FREEDM,002INJ2ND,001,AttachChangeLifter,EXVS2,0x1415FA818,0x14068E280
068FREEDM,002INJ2ND,001,AttachLifterToJustic,EXVS2,0x1415FA8B8,0x14068E280
068FREEDM,002INJ2ND,001,CabarierRushShot,EXVS2,0x1415FA3C8,0x14068E280
068FREEDM,002INJ2ND,001,GrappleStinger,EXVS2,0x1415FA4C0,0x14068E280
068FREEDM,002INJ2ND,001,Lifter,EXVS2,0x1415FA578,0x14068E280
068FREEDM,002INJ2ND,001,ReleaseCabarier,EXVS2,0x1415FA720,0x14068E280
068FREEDM,002INJ2ND,001,ShiningEdge,EXVS2,0x1415FA628,0x14068E280
501GUNDAM,004ZEONG0,001,HandFly,EXVS2,0x1416634F8,0x14068E280
502ZGUNDM,015HIZACK,001,AssistSp,EXVS2,0x1416635E8,0x14068E280
503ZZGNDM,002QUBMK2,001,FunnelYokoretsuDynamic,EXVS2,0x141663780,0x14068E280
503ZZGNDM,003QUBELY,001,FunnelPodlaunch,EXVS2,0x1416638C8,0x14068E280
505VGUNDM,712CONTIO,001,ShotclawFlysword,EXVS2,0x141663A18,0x14068E280
510TURNAG,705ASTGAM,001,SqueezeWeaponWire,EXVS2,0x141663AF0,0x14068E280
514GNDM00,007REBONS,001,FinFang_Large,EXVS2,0x141663C48,0x14068E280
514GNDM00,008THDREI,001,NotifyStealth,EXVS2,0x141663D18,0x14068E280
515GNDMUC,002KSHATR,001,FunnelFlyNormal,EXVS2,0x141663E68,0x14068E280
515GNDMUC,006ROZENZ,001,PsycoJammer,EXVS2,0x141663FB8,0x14068E280
515GNDMUC,006ROZENZ,001,PsycoJammerCore,EXVS2,0x141664108,0x14068E280
517GYAKCH,001NEWGUN,001,Funnel,EXVS2,0x1416642C0,0x14068E280
517GYAKCH,002SAZABI,001,FunnelFly,EXVS2,0x141664408,0x14068E280
520GNSEED,003PRVDNC,001,FunnelSmallFly,EXVS2,0x141664558,0x14068E280
521DESTNY,005IMPULS,001,ShieldReflect,EXVS2,0x141664638,0x14068E280
521DESTNY,007LEGEND,001,FunnelTukimatoi,EXVS2,0x1416647D8,0x14068E280
521DESTNY,702CHAOGN,001,FunnelFly,EXVS2,0x141664A68,0x14068E280
521DESTNY,708STRKFR,001,FunnelShot,EXVS2,0x1416A5D98,0x14068E280
526GNBELT,001HINGND,001,FinFunnelFly,EXVS2,0x141664BE0,0x14068E280
526GNBELT,002NITNGL,001,FunnelShot,EXVS2,0x141664D78,0x14068E280
545MISING,702ZK2PSY,001,HandFly,EXVS2,0x141665078,0x14068E280
545MISING,702ZK2PSY,001,HandPunch,EXVS2,0x141664F28,0x14068E280
553GBFTRY,701THEEND,001,FangRush,EXVS2,0x141665158,0x14068E280
566SUISEI,703GUNDND,001,ReleaseMA,EXVS2,0x141665240,0x14068E280
568FREEDM,701IMOJUS,001,BeamBoomerang,EXVS2,0x1416652F0,0x14068E280
601GUNDAM,002BYGZAM,001,FootClaw,EXVS2,0x1416653D0,0x14068E280
601GUNDAM,002BYGZAM,001,StickerLaser,EXVS2,0x141665478,0x14068E280
601GUNDAM,002BYGZAM,001,StickerLaserSwing,EXVS2,0x141665520,0x14068E280
601GUNDAM,003ADZAM0,001,ThrowLeader,EXVS2,0x141665600,0x14068E280
601GUNDAM,005ELMETH,001,BitMawarikomi,EXVS2,0x141665A70,0x14068E280
601GUNDAM,005ELMETH,001,BitStayShift,EXVS2,0x141665F30,0x14068E280
601GUNDAM,007PZEONG,001,HandFly,EXVS2,0x141666148,0x14068E280
601GUNDAM,007PZEONG,001,HandPunch,EXVS2,0x141666000,0x14068E280
603ZZGNDM,001PSYGN2,001,HandFly,EXVS2,0x141666290,0x14068E280
603ZZGNDM,001PSYGN2,001,ReflectorBit,EXVS2,0x141666428,0x14068E280
603ZZGNDM,002QUINMN,001,FunnelFly1,EXVS2,0x141666598,0x14068E280
603ZZGNDM,002QUINMN,001,FunnelFly2,EXVS2,0x1416666B0,0x14068E280
603ZZGNDM,002QUINMN,001,FunnelFront,EXVS2,0x1416669E0,0x14068E280
603ZZGNDM,002QUINMN,001,FunnelNet,EXVS2,0x141666848,0x14068E280
603ZZGNDM,002QUINMN,001,FunnelRensha,EXVS2,0x141666B28,0x14068E280
603ZZGNDM,002QUINMN,001,FunnelTukimatoi,EXVS2,0x141666CC0,0x14068E280
613GNDMSM,001DENDRO,001,ThrowMicroSet,EXVS2,0x141667010,0x14068E280
614GNDM00,002ALVTRE,001,FangLaser,EXVS2,0x141666F50,0x14068E280
614GNDM00,002ALVTRE,001,FangShot,EXVS2,0x141666E08,0x14068E280
615GNDMUC,001SHMBLO,001,FunnelMovePoint,EXVS2,0x1416670B8,0x14068E280
615GNDMUC,001SHMBLO,001,FunnelReflect,EXVS2,0x1416672F8,0x14068E280
615GNDMUC,001SHMBLO,001,FunnelResident,EXVS2,0x1416673D0,0x14068E280
615GNDMUC,001SHMBLO,001,FunnelTransparentLaser,EXVS2,0x141667250,0x14068E280
623CROSGN,001DIVINI,001,TransparentStickerAttack,EXVS2,0x141667470,0x14068E280
642GRECON,001GRACH0,001,BifrestBit,EXVS2,0x1416675B8,0x14068E280
642GRECON,001GRACH0,001,BifrestBitLaser,EXVS2,0x141667700,0x14068E280
651BUILDF,001PSYCGM,001,ReflectorBit,EXVS2,0x141667848,0x14068E280
651BUILDF,001PSYCGM,001,ReflectorBitRensha,EXVS2,0x141667998,0x14068E280
654GEXVS2,001GLSHOT,001,ClawHobaku,EXVS2,0x141667B50,0x14068E280
654GEXVS2,001GLSHOT,001,ThrowMissilePod,EXVS2,0x141667A78,0x14068E280
654GEXVS2,002GLFIGH,001,Wirenet,EXVS2,0x141667C38,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelAttachChangeAutomata,EXVS2,0x141668450,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelFly,EXVS2,0x141667D80,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelFlyMachineGun,EXVS2,0x1416686A0,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelFlyMachineGunRensha,EXVS2,0x1416687E8,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelFlyRensha,EXVS2,0x141668208,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelFlySword,EXVS2,0x141668358,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelResident,EXVS2,0x1416688C0,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelShotCircle,EXVS2,0x141667F20,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelShotLine,EXVS2,0x1416680B8,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelTransparentLaser,EXVS2,0x141668BF0,0x14068E280
654GEXVS2,003GLFUNL,001,FunnelTransparentShot,EXVS2,0x141668A58,0x14068E280
654GEXVS2,003GLFUNL,001,TransparentShooter,EXVS2,0x141668558,0x14068E280
703ZZGNDM,001MPQUBE,001,FunnelShot,EXVS2,0x141668D38,0x14068E280
703ZZGNDM,001MPQUBE,001,FunnelYokoretsu,EXVS2,0x141668ED0,0x14068E280
705CGUNDM,003RIGCNT,001,ShotClaw,EXVS2,0x141669160,0x14068E280
717GYAKCH,002JGDGQS,001,FunnelFly,EXVS2,0x141669018,0x14068E280
720GNSEED,010MBUSZR,001,GunBarrel,EXVS2,0x1416692A8,0x14068E280
721DESTNY,002CHAOGN,001,FunnelFly,EXVS2,0x141664920,0x14068E280
726GNBELT,001PSDOGA,001,FunnelFly,EXVS2,0x141669410,0x14068E280
742GRECON,005GRIMOR,001,WireHook,EXVS2,0x1416694F0,0x14068E280
743ORPHAN,008SCGZGE,001,Anchor,EXVS2,0x1416695C0,0x14068E280
743ORPHAN,009SCGZMC,001,Anchor,EXVS2,0x141669690,0x14068E280
745MISING,002ZK2PSY,001,HandFly,EXVS2,0x1416697E0,0x14068E280
745MISING,002ZK2PSY,001,HandPunch,EXVS2,0x141664E58,0x14068E280
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,EXVS2,0x141669898,0x14068E280
756GNDMNT,003JSTSTC,001,Net,EXVS2,0x141669978,0x14068E280
999TESTXX,004SINANJ,001,FunnelFly,EXVS2,0x1415FAAE0,0x14068E280
999TESTXX,004SINANJ,001,Throw_Saber,EXVS2,0x1415FA998,0x14068E280
999TESTXX,006COST01,001,FunnelFly,EXVS2,0x1415FAD88,0x14068E280
999TESTXX,006COST01,001,FunnelMissile,EXVS2,0x1415FAC38,0x14068E280
999TESTXX,007COST02,001,FunnelFlyNormal,EXVS2,0x1415FAED8,0x14068E280
999TESTXX,008COST03,001,ShotClawFlyRush,EXVS2,0x1415FB458,0x14068E280
999TESTXX,008COST03,001,ShotClawRush,EXVS2,0x1415FB308,0x14068E280
999TESTXX,008COST03,001,ShotClawShot,EXVS2,0x1415FB1B8,0x14068E280
999TESTXX,009COST04,001,FunnelFly,EXVS2,0x1415FB5A0,0x14068E280
999TESTXX,025PLAN04,001,ThrowShield,EXVS2,0x1415FB7C8,0x14068E280
999TESTXX,026PROG02,001,AssistWingGundamBird,EXVS2,0x1415FBA20,0x14068E280
999TESTXX,026PROG02,001,FunnelFlyNormal,EXVS2,0x1415FB918,0x14068E280
999TESTXX,029PLAN07,,0011_AssistCalamityLaser,EXVS2,0x1415FBF68,0x14068E280
999TESTXX,029PLAN07,,0011_Winlose,EXVS2,0x1415FC330,0x14068E280
999TESTXX,029PLAN07,001,AssistCalamity,EXVS2,0x1415FBE60,0x14068E280
999TESTXX,029PLAN07,001,AssistRaider,EXVS2,0x1415FC068,0x14068E280
999TESTXX,029PLAN07,001,AssistRaiderCalamity,EXVS2,0x1415FC160,0x14068E280
999TESTXX,029PLAN07,001,AssistRaiderMA,EXVS2,0x1415FC288,0x14068E280
999TESTXX,029PLAN07,001,ReflectBeam,EXVS2,0x1415FC410,0x14068E280
999TESTXX,030PLAN08,001,FunnelBeamCurtain,EXVS2,0x1415FC558,0x14068E280
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,EXVS2,0x1415FC6A0,0x14068E280
999TESTXX,030PLAN08,001,FunnelLargeStay,EXVS2,0x1415FC840,0x14068E280
999TESTXX,030PLAN08,001,FunnelSmallFly,EXVS2,0x1415FC988,0x14068E280
999TESTXX,030PLAN08,001,FunnelSmallStay,EXVS2,0x1415FCB60,0x14068E280
999TESTXX,030PLAN08,001,FunnelSmallStayShot,EXVS2,0x1415FCD00,0x14068E280
999TESTXX,030PLAN08,001,HissatsuFunnelSpear,EXVS2,0x1415FCE48,0x14068E280
999TESTXX,030PLAN08,001,HissatsuFunnelSwarm,EXVS2,0x1415FCFC0,0x14068E280
999TESTXX,032PLAN10,001,HammerShot,EXVS2,0x1415FD0A0,0x14068E280
999TESTXX,032PLAN10,001,NuclearMissile,EXVS2,0x1415FD180,0x14068E280
999TESTXX,033PLAN11,001,FunnelFly,EXVS2,0x1415FD2D0,0x14068E280
