class_series,class_unit,class_variant,class_weapon,base_class,visibility,is_virtual,mdisp,pdisp,vdisp,attributes
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
749ORPHN2,003LNDMNR,001,ThrowHummerRolling,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskAutomata_756GNDMNT_003JSTSTC_001_Net@EXVS2@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
756GNDMNT,003JSTSTC,001,Net,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
756GNDMNT,003JSTSTC,001,Net,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
756GNDMNT,003JSTSTC,001,Net,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
756GNDMNT,003JSTSTC,001,Net,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskAutomata_999TESTXX_004SINANJ_001_FunnelFly@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,FunnelFly,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,004SINANJ,001,FunnelFly,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,004SINANJ,001,FunnelFly,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,004SINANJ,001,FunnelFly,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskAutomata_999TESTXX_004SINANJ_001_Throw_Saber@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,004SINANJ,001,Throw_Saber,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,004SINANJ,001,Throw_Saber,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskAutomata_999TESTXX_006COST01_001_FunnelFly@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelFly,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,006COST01,001,FunnelFly,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,006COST01,001,FunnelFly,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,006COST01,001,FunnelFly,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAutomata_999TESTXX_006COST01_001_FunnelMissile@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,006COST01,001,FunnelMissile,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,006COST01,001,FunnelMissile,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,006COST01,001,FunnelMissile,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,006COST01,001,FunnelMissile,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomata_999TESTXX_007COST02_001_FunnelFlyNormal@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomata_999TESTXX_007COST02_001_FunnelFlyBase@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataFunnelFlyScatter@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,007COST02,001,FunnelFlyNormal,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAutomata_999TESTXX_008COST03_001_ShotClawFlyRush@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,008COST03,001,ShotClawFlyRush,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomata_999TESTXX_008COST03_001_ShotClawRush@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomataFunnelFlySwordPenetrate@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawRush,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,008COST03,001,ShotClawRush,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,008COST03,001,ShotClawRush,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,008COST03,001,ShotClawRush,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskAutomata_999TESTXX_008COST03_001_ShotClawShot@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,008COST03,001,ShotClawShot,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,008COST03,001,ShotClawShot,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,008COST03,001,ShotClawShot,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,008COST03,001,ShotClawShot,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskAutomata_999TESTXX_009COST04_001_FunnelFly@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,009COST04,001,FunnelFly,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,009COST04,001,FunnelFly,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,009COST04,001,FunnelFly,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,009COST04,001,FunnelFly,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskAutomata_999TESTXX_010COST05_001_FangEnemy@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,010COST05,001,FangEnemy,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,010COST05,001,FangEnemy,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,010COST05,001,FangEnemy,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,010COST05,001,FangEnemy,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskAutomata_999TESTXX_025PLAN04_001_ThrowShield@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,025PLAN04,001,ThrowShield,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,025PLAN04,001,ThrowShield,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,025PLAN04,001,ThrowShield,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,025PLAN04,001,ThrowShield,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskAutomata_999TESTXX_026PROG02_001_AssistWingGundamBird@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
